circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),WATER TANK ((T),GENERAL PURPOSE,7,1,1.0,-33.0,1.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),YADAGARPALLY,GENERAL PURPOSE,7,4,4.0,0.0,3.25
NALGONDA,MIRYALGUDA,HALIA,NAGARJUNA SAGAR,CHENNAIPALAM,GENERAL PURPOSE,7,1,,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NAGARJUNA SAGAR,CHINTHALAPALAM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NAGARJUNA SAGAR,ERRACHERVU (T),GENERAL PURPOSE,7,1,1.0,12.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NAGARJUNA SAGAR,ERUKUTHANDA,GENERAL PURPOSE,7,1,,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NAGARJUNA SAGAR,HILL COLONY A,GENERAL PURPOSE,7,3,3.0,1251.0,5.0
NALGONDA,MIRYALGUDA,HALIA,NAGARJUNA SAGAR,HILL COLONY B,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NAGARJUNA SAGAR,JALTHANDA,GENERAL PURPOSE,7,1,,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NAGARJUNA SAGAR,JAMLAKOTA TANDA,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NAGARJUNA SAGAR,N.S.DAM,GENERAL PURPOSE,7,8,7.0,6976.0,151.18
NALGONDA,MIRYALGUDA,HALIA,NAGARJUNA SAGAR,NAGARJUNAPET,GENERAL PURPOSE,7,1,,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NAGARJUNA SAGAR,NAYAKUNNI (T),GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NAGARJUNA SAGAR,NELLIKAL,GENERAL PURPOSE,7,2,,0.0,0.36
NALGONDA,MIRYALGUDA,HALIA,NAGARJUNA SAGAR,PILLIGUNDLA-THA,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,GURRAPPA GUDEM,GENERAL PURPOSE,7,2,1.0,0.0,1.28
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,ISKABAI GUDEM,GENERAL PURPOSE,7,1,1.0,15.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,KALWALA PALEM,GENERAL PURPOSE,7,3,2.0,305.0,2.4
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,KAMAPALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,KOILPAD,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,KUKKAADAM,GENERAL PURPOSE,7,5,4.0,81.0,17.48
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,LAXMIDEVI GUDEM,GENERAL PURPOSE,7,2,1.0,22.0,1.18
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,MULKAPATNAM,GENERAL PURPOSE,7,2,2.0,0.0,1.38
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,PAMULAPAHAD,GENERAL PURPOSE,7,3,3.0,0.0,2.28
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,PUCHAKAYALAGUDEM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,RAVULA PENTA,GENERAL PURPOSE,7,6,6.0,-68.0,3.96
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,KANAGAL,GENERAL PURPOSE,7,14,7.0,93.0,34.56
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,KURMAPALLY,GENERAL PURPOSE,7,2,2.0,26.0,2.0
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,LATCHUGUDA,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,M GOURARAM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,MADHAVAPOOR,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,MAILARAM,GENERAL PURPOSE,7,2,2.0,15.0,2.0
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,MARUTHINENIGUDA,GENERAL PURPOSE,7,2,1.0,0.0,2.0
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,PAGIDIMARRI,GENERAL PURPOSE,7,2,2.0,7.0,2.0
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,PARVATAGIRI,GENERAL PURPOSE,7,2,2.0,0.0,1.26
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,PONUGODU,GENERAL PURPOSE,7,2,2.0,0.0,1.26
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,RAMACHANDRAPURAM,GENERAL PURPOSE,7,2,2.0,-11.0,2.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,A.D PALLY,GENERAL PURPOSE,7,11,9.0,100.0,16.44
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,BALEM PALLY,GENERAL PURPOSE,7,1,1.0,0.0,0.18
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,BANGARIKUNTA (T),GENERAL PURPOSE,7,1,1.0,171.0,25.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,BETTE (T),GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,BOLLIGUTTA (T),GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,BOTHALAPALEM,GENERAL PURPOSE,7,1,,0.0,0.22
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,CHINTHACHETTU (T),GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DAMERACHERLA,GENERAL PURPOSE,7,19,14.0,1850.0,149.62
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DAMERACHERLA B,GENERAL PURPOSE,7,1,1.0,55.0,2.0
NALGONDA,MIRYALGUDA,HALIA,NAGARJUNA SAGAR,PYLON COLONY,GENERAL PURPOSE,7,7,6.0,1417.0,15.26
NALGONDA,MIRYALGUDA,HALIA,NAGARJUNA SAGAR,PYLON COLONY B,GENERAL PURPOSE,7,3,3.0,351.0,5.0
NALGONDA,MIRYALGUDA,HALIA,NAGARJUNA SAGAR,SAPAVAT THANDA,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NAGARJUNA SAGAR,TIMMAIPALEM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NAGARJUNA SAGAR,TUNIKUNTLA (T),GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,B.K.PAD,GENERAL PURPOSE,7,2,1.0,0.0,1.24
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,BALAPURAM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,BANKAPURAM,GENERAL PURPOSE,7,2,,0.0,1.74
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,BANTUVARI GUDA,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,DHANSINGH (T),GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,DHARMAPURAM,GENERAL PURPOSE,7,2,2.0,0.0,2.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,GAGGENPALLIVARI,GENERAL PURPOSE,7,1,,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,GAREKUNTAPALEM,GENERAL PURPOSE,7,1,,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,GATTUMEEDI (T),GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,SALKANOOR,GENERAL PURPOSE,7,4,4.0,0.0,4.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,SETTI PALEM,GENERAL PURPOSE,7,8,8.0,1241.0,8.2
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,THOPUCHARLA,GENERAL PURPOSE,7,2,2.0,40.0,2.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,TIMMAREDDYGUDEM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,VEMULPALLY,GENERAL PURPOSE,7,15,14.0,460.0,12.98
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,GONABOINAPALLY,GENERAL PURPOSE,7,4,4.0,171.0,4.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,GONAKOLE,GENERAL PURPOSE,7,3,2.0,0.0,2.44
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,GUNDLAPALLY(HQ),GENERAL PURPOSE,7,20,17.0,478.0,108.64
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,K.GOWRARAM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,KAMEPALLY,GENERAL PURPOSE,7,3,2.0,-24.0,2.44
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,KANDUKUR,GENERAL PURPOSE,7,3,3.0,8.0,3.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,KHANAPUR,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,REGATTE,GENERAL PURPOSE,7,2,2.0,-65.0,2.0
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,SERILINGOTAM,GENERAL PURPOSE,7,2,1.0,0.0,0.52
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,SHA ABDULLAH PURAM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,TELAKANTIGUDA,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,TIMMANAGUDEM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,TORAGAL,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,TURKAPALLY,GENERAL PURPOSE,7,2,2.0,16.0,2.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,A P LINGATEM,GENERAL PURPOSE,7,2,2.0,2.0,2.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,AKKENAPALLY,GENERAL PURPOSE,7,7,6.0,7.0,2.58
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DILWARPOOR,GENERAL PURPOSE,7,1,1.0,-5.0,0.5
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DUBBA (T)-VK,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,GANESH PAHAD,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,GONIYA (T)-A,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,INDIRA NAGAR,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,JAITHRAM (T),GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,GOPALAPURAM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,GOVINDANNA GUDE,GENERAL PURPOSE,7,2,2.0,0.0,2.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,GUNTIPALLY,GENERAL PURPOSE,7,4,3.0,41.0,3.28
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,GUNTKA GUDEM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,I.K.GUDEM,GENERAL PURPOSE,7,2,2.0,106.0,1.26
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,JULAKANTIVARIGU,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,KAKKAIGUDEM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,KANNEKAL,GENERAL PURPOSE,7,3,3.0,0.0,2.18
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,KESHAVAPURAM,GENERAL PURPOSE,7,3,1.0,0.0,1.48
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,KUNTI GORLAGUDA,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,MACHINAPALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,MARAPAKA,GENERAL PURPOSE,7,2,1.0,0.0,1.74
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,MARUTHIVARIGUDE,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,AMMANABOLE,GENERAL PURPOSE,7,7,6.0,50.0,3.46
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,AURAVANI,GENERAL PURPOSE,7,1,1.0,11.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,B YELLAMULA,GENERAL PURPOSE,7,3,3.0,-112.0,1.52
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,BAGGI GUDEM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,BAJAKUNTY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,BENDHAL PAHAD,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,CHERUVUGATTU,GENERAL PURPOSE,7,5,4.0,5170.0,8.42
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,CHINA NARAYANPOOR,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,CHINATHUMMALGUD,GENERAL PURPOSE,7,3,3.0,0.0,3.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,K.N KONDA,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,KESHAVAPURAM,GENERAL PURPOSE,7,2,2.0,0.0,2.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,KETHAVATH (T),GENERAL PURPOSE,7,1,1.0,-63.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,KONDRAPOLE,GENERAL PURPOSE,7,4,2.0,0.0,1.08
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,KOTHAPETA (T),GENERAL PURPOSE,7,1,1.0,-130.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,LAVOORI (T),GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,MAN (T),GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,MODUGULAKUNTA (T),GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,MEGYA THANDA,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,MUKUNDAPURAM,GENERAL PURPOSE,7,3,2.0,12.0,1.37
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,MUPPARAM,GENERAL PURPOSE,7,4,2.0,0.0,3.38
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,NANDIKONDAVARIG,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,NARAMMAGUDA,GENERAL PURPOSE,7,4,3.0,0.0,3.25
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,NETHAPUR,GENERAL PURPOSE,7,4,2.0,0.0,2.78
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,NIDAMANOOR,GENERAL PURPOSE,7,21,18.0,1095.0,50.4
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,PARAVATHIPURAM,GENERAL PURPOSE,7,2,1.0,0.0,1.32
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,RAJANNAGUDA,GENERAL PURPOSE,7,3,2.0,12.0,2.36
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,RAMANAGAR (T),GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA - TOWN II,NALGONDA-GANDHINAGAR,GENERAL PURPOSE,7,6,6.0,2909.0,2.84
NALGONDA,NALGONDA,NALGONDA,NALGONDA - TOWN II,NALGONDA-RAMGIRI,GENERAL PURPOSE,7,16,16.0,5305.0,90.72
NALGONDA,NALGONDA,NALGONDA,NALGONDA - TOWN II,NALGONDA-RAVINDRANAGAR,GENERAL PURPOSE,7,4,4.0,230.0,3.3
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,CHINNA NARAYANAPURAM,GENERAL PURPOSE,7,1,1.0,551.0,10.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,CHIPPALAPALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,CHOUDEMPALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,CHOUTABAI,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,ELLAREDDYGUDA,GENERAL PURPOSE,7,4,3.0,2.0,2.52
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,ENUGULADORE,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,GOPLAIPALLY,GENERAL PURPOSE,7,1,1.0,25.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,JUVVIGUDEM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,MUDIMANIKYAM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,MULKACHARLA,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,NARSAPURAM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,NUNAVATH (T),GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,PUTTALAGADDA,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,RAMOJI&BHOOT(T),GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,REGULAGADDA,GENERAL PURPOSE,7,2,1.0,0.0,1.5
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,SEETHALA THANDA,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,SHAKAPURAM,GENERAL PURPOSE,7,3,2.0,659.0,3.24
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,SOMAVARIGUDA,GENERAL PURPOSE,7,2,2.0,0.0,2.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,SUREPALLY,GENERAL PURPOSE,7,1,,0.0,0.24
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,TUMMADAM,GENERAL PURPOSE,7,3,1.0,0.0,1.25
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,VADARI GUDEM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,VALLABAPURAM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,VANIGUNDLA,GENERAL PURPOSE,7,3,2.0,0.0,2.24
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,VEMPHAD,GENERAL PURPOSE,7,4,4.0,407.0,7.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,VENGANNAGUDEM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,VENKATAPURAM,GENERAL PURPOSE,7,2,2.0,0.0,2.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,VOOTKUR,GENERAL PURPOSE,7,5,2.0,0.0,3.44
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,YARRABALLI,GENERAL PURPOSE,7,3,1.0,91.0,1.68
NALGONDA,NALGONDA,NALGONDA,NALGONDA - TOWN II,NALGONDA-SHIVAJI NAGAR,GENERAL PURPOSE,7,9,7.0,735.0,12.48
NALGONDA,NALGONDA,NALGONDA,NALGONDA - TOWN II,NALGONDA-SRIRAMNAGAR COLONY,GENERAL PURPOSE,7,2,2.0,0.0,2.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA - TOWN II,NALGONDA-VT COLONY,GENERAL PURPOSE,7,5,5.0,571.0,5.6
NALGONDA,NALGONDA,NALGONDA,NALGONDA - TOWN II,NALGONDA-YKUNTAPURAM,GENERAL PURPOSE,7,5,5.0,893.0,3.02
NALGONDA,NALGONDA,NALGONDA,NALGONDA - TOWN II,PANAGAL,GENERAL PURPOSE,7,19,15.0,3106.0,221.56
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,ANANTARAM,GENERAL PURPOSE,7,1,1.0,-3.0,1.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,ANNAREDDYGUDA,GENERAL PURPOSE,7,1,1.0,2.0,1.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,ANNEPARTHY,GENERAL PURPOSE,7,5,4.0,496.0,5.13
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,KOTHAGUDEM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,M YADAVALLY,GENERAL PURPOSE,7,3,2.0,0.0,1.52
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,MANDRA,GENERAL PURPOSE,7,2,2.0,0.0,2.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,NAKKALAPALLY,GENERAL PURPOSE,7,5,4.0,18.0,4.26
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,NALGONDA-MOTHUKUNTA,GENERAL PURPOSE,7,1,1.0,6460.0,51.1
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,NARKETPALLY TOWN1,GENERAL PURPOSE,7,10,4.0,350.0,9.9
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,NARKETPALLY TOWN2,GENERAL PURPOSE,7,12,12.0,1843.0,17.46
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,T.V GUDEM,GENERAL PURPOSE,7,3,2.0,0.0,2.18
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,TURUPU (T),GENERAL PURPOSE,7,1,1.0,1.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,ULSAIPALEM,GENERAL PURPOSE,7,2,1.0,0.0,1.18
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,VEERLA PALEM,GENERAL PURPOSE,7,5,2.0,0.0,3.82
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,WADAPALLY,GENERAL PURPOSE,7,9,7.0,370.0,5.28
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,ALAVALAPADU,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,ANJANAPALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,APPALAMMA GUDEM,GENERAL PURPOSE,7,3,3.0,0.0,3.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,YERRAGUDA,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,BASAN BAI (T),GENERAL PURPOSE,7,1,,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,BASIREDDY PALLY,GENERAL PURPOSE,7,2,2.0,0.0,1.18
NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,BATTU GUDAM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,CHALAKURTHI THA,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,CHELAKURTHY,GENERAL PURPOSE,7,6,4.0,0.0,4.36
NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,CHINNA GUDAM,GENERAL PURPOSE,7,1,1.0,7.0,1.0
NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,CHINTHAPALLY TH,GENERAL PURPOSE,7,1,,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,CHITHA PALLY,GENERAL PURPOSE,7,1,,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,EDULAGUDEM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,ENNAMEDI (T),GENERAL PURPOSE,7,2,1.0,23.0,2.0
